test,material,time (hr),concentration (ug/ml),viability (%),Hydrodynamic diameter (nm),Zeta potential (mV),cell line,organism,cell type,morphology,tissue,disease,BSL,material.1,CID,Canonical_smiles,Valance_electron,amw,lipinskiHBA,lipinskiHBD,NumRotatableBonds,NumHeavyAtoms,NumAtoms,NumHeteroatoms,NumAmideBonds,FractionCSP3,NumRings,NumAromaticRings,NumAliphaticRings,NumSaturatedRings,NumHeterocycles,NumAromaticHeterocycles,NumSaturatedHeterocycles,NumAliphaticHeterocycles,NumSpiroAtoms,NumBridgeheadAtoms,NumAtomStereoCenters,NumUnspecifiedAtomStereoCenters,labuteASA,tpsa,CrippenClogP,CrippenMR,chi0v,chi1v,chi2v,chi3v,chi4v,chi0n,chi1n,chi2n,chi3n,chi4n,hallKierAlpha,kappa1,kappa2,kappa3,Phi
CCK-8,Au,12,0.1,100.0,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,1.0,97.03,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,5.0,93.399,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,10.0,93.399,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,20.0,92.739,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,50.0,86.799,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,100.0,73.597,30.29,69.8,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,0.001,96.37,30.29,8.67,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,0.01,95.05,30.29,8.67,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,0.1,97.69,30.29,8.67,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,1.0,99.67,30.29,8.67,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
CCK-8,Au,12,5.0,95.38,30.6,8.67,95D,Human,Human,epithelial,lung,Carcinoma,1,Au,23985,[Au],11,196.967,0,0,0,1,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,23.001880613197383,0.0,-0.0025,0.0,2.467976720090587,0.0,0.0,0.0,0.0,0.3015113445777636,0.0,0.0,0.0,0.0,0.7402597402597404,1.7402597402597404,0.0911369332421962,2.143768512189564,0.1586019357721338
MTT,SiO2,72,200.0,86.961,25.0,-31.8,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,10.0,75.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,25.0,66.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,50.0,48.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,10.0,85.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,25.0,69.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,50.0,46.0,25.0,70.76,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,48,1.78,78.035,25.0,-20.0,A2780,Human,Human,epithelial,ovary,Adenocarcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,TiO2,24,10.0,80.945,5.0,-23.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,50.0,80.945,5.0,-23.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,100.0,79.316,5.0,-23.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,0.5,96.743,5.0,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,1.0,82.573,5.0,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,5.0,76.873,5.0,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,10.0,76.873,5.0,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,50.0,91.205,5.0,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,24,100.0,91.205,5.2,-27.7,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,0.036,80.385,5.2,15.05,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,0.072,72.957,5.2,-23.415,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,0.18,56.616,5.2,28.1,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,0.36,49.684,5.2,-36.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,0.72,42.256,5.2,-36.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,TiO2,72,1.0,42.586,5.2,-36.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.036,108.98,5.2,-7.455,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.072,106.23,5.5,5.635,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.18,102.5,6.0,-9.6,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.36,90.126,6.0,37.85,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.72,63.619,6.0,28.4,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,1.0,47.518,6.0,-36.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.036,101.35,6.0,28.4,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.072,91.689,6.0,5.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.18,67.636,6.0,-4.55,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.36,41.527,6.0,-36.5,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,0.72,27.959,6.0,-10.33,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,1.0,28.37,6.0,-10.33,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,25.0,88.973,6.0,-25.0,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,50.0,76.933,6.0,-25.0,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
NRU,TiO2,72,100.0,59.949,6.0,-25.0,A431,Human,Human,epithelial,skin,Carcinoma,1,TiO2,26042,O=[Ti]=O,16,79.865,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,26.406113307128383,34.14,-0.2401,1.373,2.8780493937365565,1.683250823060347,0.3435921354681385,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,0.3142857142857144,3.314285714285715,2.314285714285715,2.3142857142857154,2.5567346938775524
MTT,SiO2,24,10.0,108.05,7.0,-38.1,A431,Human,Human,epithelial,skin,Carcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,50.0,54.146,7.5,-38.1,A431,Human,Human,epithelial,skin,Carcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,100.0,49.512,7.5,-38.1,A431,Human,Human,epithelial,skin,Carcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
MTT,SiO2,24,200.0,42.683,7.5,-38.1,A431,Human,Human,epithelial,skin,Carcinoma,1,SiO2,24261,O=[Si]=O,16,60.084,2,0,0,3,3,3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,19.40222479242814,34.14,-0.6184000000000001,7.126999999999999,2.3164965809277263,1.2247448713915892,0.25,0.0,0.0,1.3164965809277265,0.4082482904638631,0.0833333333333333,0.0,0.0,-0.1831168831168831,2.8168831168831163,1.8168831168831163,1.8168831168831188,1.705982459099341
